Sample_ID	PlantHeight_BLUP_effect	PlantHeight_BLUP	HeadingDate_BLUP_effect	HeadingDate_BLUP	YieldPerPlant_BLUP_effect	YieldPerPlant_BLUP
D2347	21.405034561421427	119.5594916049951	13.913131476091236	100.21083443464413	-0.452862582336486	19.56335365848405
D2178	14.546550059238788	112.70100710281245	16.080050295698463	102.37775325425136	4.244051259306005	24.26026750012654
D3283	62.55720380755038	160.71166085112407	19.67047182487493	105.96817478342783	1.2309672724715077	21.247183513292043
D3207	14.184691620577658	112.33914866415132	20.347612897367156	106.64531585592005	-4.409896035229058	15.60632020559148
D2680	22.01578149544284	120.17023853901651	15.286230096892023	101.58393305544492	1.3030565095080067	21.319272750328544
D3825	18.551587537907597	116.70604458148127	17.252110851688442	103.54981381024133	0.99449602636556	21.010712267186097
D3052	9.369994373652768	107.52445141722644	14.139600920838497	100.43730387939138	0.8910932641367256	20.90730950495726
D2655	34.06596559222587	132.22042263579954	22.78342086339641	109.0811238219493	-0.10539232285430371	19.910823917966233
D3824	14.287907406562695	112.44236445013637	15.60762538992166	101.90532834847455	0.1538128167841747	20.17002905760471
D2681	26.58441740218122	124.73887444575489	14.22780316515029	100.52550612370318	0.9685976986804716	20.98481393950101
D3374	8.71135903108439	106.86581607465806	40.236084290638736	126.53378724919162	-3.3721442872763454	16.64407195354419
D3749	14.467329240144142	112.62178628371781	13.963139928154785	100.26084288670768	1.9040724336313546	21.920288674451893
D2260	6.77819745833389	104.93265450190756	14.051398676526606	100.34910163507949	1.3356791414096454	21.351895382230182
D3132	13.793050413942787	111.94750745751645	15.317422073139246	101.61512503169213	-0.07893447269018423	19.93728176813035
D2654	35.67506150468948	133.82951854826314	20.842971488536346	107.14067444708924	-0.15819754199399982	19.858018698826537
D3270	9.640048213171987	107.79450525674565	38.19712334218459	124.49482630073749	-3.0251667162401894	16.991049524580347
D3397	1.9742496199364323	100.1287066635101	39.83284440833034	126.13054736688323	0.205314242893311	20.22153048371385
D2458	29.253090425929845	127.40754746950351	25.164881459815227	111.46258441836812	1.5281626821446652	21.5443789229652
D3779	13.477615254904352	111.63207229847802	17.929251924180587	104.22695488273348	1.7560141197585266	21.772230360579062
D2026	33.35863201452186	131.51308905809555	24.72387023825628	111.02157319680917	-1.5558324550301361	18.460383785790402
D3131	14.525207250976957	112.67966429455063	16.47823534026875	102.77593829882164	0.6081355258381231	20.62435176665866
D3246	18.277078834334596	116.43153587790826	38.09219547971445	124.38989843826734	-0.07105831944576049	19.945157921374776
D3295	-0.9185753062248561	97.23588173734882	17.155376412760983	103.45307937131388	-2.5479177194341838	17.46829852138635
D2676	36.72198558114234	134.87644262471602	23.13622984064349	109.43393279919638	4.078143748342223	24.09435998916276
D3231	24.02395346214276	122.17841050571643	11.931716710678142	98.22941966923104	2.2187467690006875	22.234963009821225
D3536	13.407997412581135	111.56245445615481	8.481818662676359	94.77952162122925	3.8480269310080306	23.86424317182857
D2032	17.92485968409437	116.07931672766804	15.815443562762887	102.11314652131577	-0.5524048821815835	19.463811358638953
D2662	16.39838593784756	114.55284298142124	13.315269097170654	99.61297205572355	0.22438186147847228	20.24059810229901
D3133	13.869256461539262	112.02371350511294	14.059874367082255	100.35757732563515	1.6042939247883783	21.620510165608916
D2471	13.163875345924884	111.31833238949855	14.368960340730528	100.66666329928341	0.8663903957092747	20.88260663652981
D3053	21.092904725527838	119.2473617691015	11.934544813043093	98.23224777159598	1.8748033948842793	21.891019635704815
D3316	23.715270737701644	121.86972778127532	14.35007768386459	100.64778064241747	2.472553600774025	22.48876984159456
D2315	7.026104220629838	105.1805612642035	15.41256962939202	101.71027258794491	-0.8009789873401997	19.215237253480336
D3061	15.80109941471899	113.95555645829266	14.93342111964476	101.23112407819765	1.8313668436564658	21.847583084477
D2678	23.679423032057972	121.83388007563164	15.550836829827505	101.84853978838039	1.1576744510838988	21.173890691904436
D3216	13.621345648472305	111.77580269204597	14.156608806009727	100.45431176456262	2.163818408684739	22.180034649505277
D3269	9.181337179881128	107.3357942234548	21.229073481671925	107.52677644022481	-1.9462512512727228	18.069964989547813
D3213	17.78952706194324	115.9439841055169	14.543546561719536	100.84124952027243	3.576106526406777	23.592322767227316
D3233	10.80847432200137	108.96293136557505	12.415388905315481	98.71309186386837	1.158350118155508	21.174566358976044
D3745	4.869225777048729	103.0236828206224	12.995795538880243	99.29349849743313	2.336051402895765	22.352267643716303
D2650	16.674709169271495	114.82916621284517	20.225555778353595	106.52325873690648	-1.9893462702253786	18.026869970595158
D3064	-10.925376651293355	87.22908039228031	8.318252796258697	94.61595575481158	-2.9040689372581694	17.112147303562367
D3401	7.512321605077041	105.6667786486507	14.156608806009654	100.45431176456255	0.905121067207405	20.92133730802794
